invoice_id,vendor_id,vendor_name,vendor_category,date_issued,date_due,payment_terms,service_type,amount_subtotal,tax_rate,tax_amount,amount_total,status,payment_date,invoice_currency,po_number
INV-000121,V012,Logistics Provider 12,Last Mile Delivery,2024-03-12 11:18:55.135135135,2024-04-11 11:18:55.135135135,NET30,Customs Clearance,41431.48,0.0,0.0,41431.48,Paid,2024-04-02 11:18:55.135135135,USD,PO-5001
INV-000122,V034,Logistics Provider 34,Warehousing,2024-03-13 01:36:34.594594595,2024-06-11 01:36:34.594594595,NET90,Customs Clearance,25277.15,0.0,0.0,25277.15,Paid,2024-05-28 01:36:34.594594595,USD,PO-2616
INV-000123,V033,Logistics Provider 33,Customs Broker,2024-03-13 15:54:14.054054054,2024-06-11 15:54:14.054054054,NET90,Cross-Border,19931.1,0.1,1993.11,21924.21,Approved,,USD,PO-2605
INV-000124,V048,Logistics Provider 48,Customs Broker,2024-03-14 06:11:53.513513514,2024-04-28 06:11:53.513513514,NET45,Express Delivery,23056.1,0.1,2305.61,25361.71,Approved,,USD,PO-1229
INV-000125,V023,Logistics Provider 23,Warehousing,2024-03-14 20:29:32.972972973,2024-06-12 20:29:32.972972973,NET90,Customs Clearance,12121.27,0.1,1212.13,13333.4,Approved,,USD,PO-9546
INV-000126,V024,Logistics Provider 24,Freight Forwarder,2024-03-15 10:47:12.432432433,2024-06-13 10:47:12.432432433,NET90,Sea Freight,44580.15,0.1,4458.02,49038.17,Paid,2024-06-09 10:47:12.432432433,USD,PO-8344
INV-000127,V037,Logistics Provider 37,Warehousing,2024-03-16 01:04:51.891891892,2024-04-15 01:04:51.891891892,NET30,Warehousing,23080.36,0.0,0.0,23080.36,Approved,,USD,PO-6452
INV-000128,V035,Logistics Provider 35,Freight Forwarder,2024-03-16 15:22:31.351351352,2024-06-14 15:22:31.351351352,NET90,Last Mile Delivery,44240.51,0.0,0.0,44240.51,Rejected,,USD,PO-7107
INV-000129,V044,Logistics Provider 44,Last Mile Delivery,2024-03-17 05:40:10.810810811,2024-05-16 05:40:10.810810811,NET60,Sea Freight,6178.98,0.1,617.9,6796.88,Paid,2024-05-13 05:40:10.810810811,USD,PO-2367
INV-000130,V040,Logistics Provider 40,Freight Forwarder,2024-03-17 19:57:50.270270270,2024-04-16 19:57:50.270270270,NET30,Road Transport,49425.49,0.05,2471.27,51896.76,Rejected,,USD,PO-5034
INV-000131,V022,Logistics Provider 22,Customs Broker,2024-03-18 10:15:29.729729730,2024-04-17 10:15:29.729729730,NET30,Customs Clearance,22720.38,0.05,1136.02,23856.4,Paid,2024-04-05 10:15:29.729729730,USD,PO-9082
INV-000132,V027,Logistics Provider 27,Transportation,2024-03-19 00:33:09.189189189,2024-05-03 00:33:09.189189189,NET45,Sea Freight,3343.71,0.0,0.0,3343.71,Approved,,USD,PO-7197
INV-000133,V035,Logistics Provider 35,Freight Forwarder,2024-03-19 14:50:48.648648649,2024-06-17 14:50:48.648648649,NET90,Sea Freight,2863.07,0.1,286.31,3149.38,Paid,2024-06-13 14:50:48.648648649,USD,PO-1788
INV-000134,V001,Logistics Provider 1,Last Mile Delivery,2024-03-20 05:08:28.108108108,2024-05-04 05:08:28.108108108,NET45,Road Transport,37564.16,0.1,3756.42,41320.58,Pending,,USD,PO-7440
INV-000135,V035,Logistics Provider 35,Freight Forwarder,2024-03-20 19:26:07.567567568,2024-05-19 19:26:07.567567568,NET60,Air Freight,33292.74,0.0,0.0,33292.74,Rejected,,USD,PO-5273
INV-000136,V037,Logistics Provider 37,Warehousing,2024-03-21 09:43:47.027027027,2024-04-20 09:43:47.027027027,NET30,Warehousing,40304.4,0.05,2015.22,42319.62,Paid,2024-04-05 09:43:47.027027027,USD,PO-8893
INV-000137,V047,Logistics Provider 47,Freight Forwarder,2024-03-22 00:01:26.486486487,2024-04-21 00:01:26.486486487,NET30,Last Mile Delivery,6163.01,0.05,308.15,6471.16,Pending,,USD,PO-9474
INV-000138,V014,Logistics Provider 14,Customs Broker,2024-03-22 14:19:05.945945946,2024-04-21 14:19:05.945945946,NET30,Cross-Border,2742.97,0.05,137.15,2880.12,Paid,2024-04-08 14:19:05.945945946,USD,PO-8212
INV-000139,V003,Logistics Provider 3,Warehousing,2024-03-23 04:36:45.405405406,2024-05-22 04:36:45.405405406,NET60,Air Freight,25920.39,0.0,0.0,25920.39,Rejected,,USD,PO-5144
INV-000140,V001,Logistics Provider 1,Last Mile Delivery,2024-03-23 18:54:24.864864865,2024-05-22 18:54:24.864864865,NET60,Customs Clearance,19992.17,0.05,999.61,20991.78,Pending,,USD,PO-3760
INV-000141,V005,Logistics Provider 5,Warehousing,2024-03-24 09:12:04.324324325,2024-05-08 09:12:04.324324325,NET45,Sea Freight,23635.4,0.0,0.0,23635.4,Paid,2024-05-01 09:12:04.324324325,USD,PO-6192
INV-000142,V026,Logistics Provider 26,Warehousing,2024-03-24 23:29:43.783783784,2024-05-08 23:29:43.783783784,NET45,Express Delivery,49587.83,0.0,0.0,49587.83,Paid,2024-04-29 23:29:43.783783784,USD,PO-3988
INV-000143,V014,Logistics Provider 14,Customs Broker,2024-03-25 13:47:23.243243243,2024-05-09 13:47:23.243243243,NET45,Road Transport,48566.75,0.1,4856.68,53423.43,Paid,2024-04-25 13:47:23.243243243,USD,PO-9058
INV-000144,V039,Logistics Provider 39,Warehousing,2024-03-26 04:05:02.702702703,2024-06-24 04:05:02.702702703,NET90,Road Transport,47173.45,0.05,2358.67,49532.12,Approved,,USD,PO-3925
INV-000145,V027,Logistics Provider 27,Transportation,2024-03-26 18:22:42.162162162,2024-04-25 18:22:42.162162162,NET30,Express Delivery,39408.29,0.0,0.0,39408.29,Approved,,USD,PO-5730
INV-000146,V009,Logistics Provider 9,Transportation,2024-03-27 08:40:21.621621622,2024-04-26 08:40:21.621621622,NET30,Warehousing,18387.23,0.05,919.36,19306.59,Pending,,USD,PO-8741
INV-000147,V015,Logistics Provider 15,Last Mile Delivery,2024-03-27 22:58:01.081081081,2024-05-11 22:58:01.081081081,NET45,Air Freight,21194.42,0.05,1059.72,22254.14,Paid,2024-05-03 22:58:01.081081081,USD,PO-7823
INV-000148,V015,Logistics Provider 15,Last Mile Delivery,2024-03-28 13:15:40.540540541,2024-04-27 13:15:40.540540541,NET30,Cross-Border,27931.19,0.1,2793.12,30724.31,Approved,,USD,PO-4926
INV-000149,V026,Logistics Provider 26,Warehousing,2024-03-29 03:33:20.000000000,2024-05-13 03:33:20.000000000,NET45,Warehousing,41696.19,0.05,2084.81,43781.0,Rejected,,USD,PO-1445
INV-000150,V042,Logistics Provider 42,Transportation,2024-03-29 17:50:59.459459460,2024-06-27 17:50:59.459459460,NET90,Express Delivery,4366.93,0.1,436.69,4803.62,Pending,,USD,PO-9935
INV-000151,V013,Logistics Provider 13,Transportation,2024-03-30 08:08:38.918918919,2024-06-28 08:08:38.918918919,NET90,Sea Freight,21790.55,0.0,0.0,21790.55,Paid,2024-06-21 08:08:38.918918919,USD,PO-1637
INV-000152,V032,Logistics Provider 32,Freight Forwarder,2024-03-30 22:26:18.378378379,2024-05-29 22:26:18.378378379,NET60,Express Delivery,5048.27,0.05,252.41,5300.68,Pending,,USD,PO-7335
INV-000153,V039,Logistics Provider 39,Warehousing,2024-03-31 12:43:57.837837838,2024-06-29 12:43:57.837837838,NET90,Warehousing,26218.22,0.0,0.0,26218.22,Pending,,USD,PO-7907
INV-000154,V049,Logistics Provider 49,Transportation,2024-04-01 03:01:37.297297298,2024-05-16 03:01:37.297297298,NET45,Last Mile Delivery,45046.14,0.05,2252.31,47298.45,Approved,,USD,PO-7593
INV-000155,V032,Logistics Provider 32,Freight Forwarder,2024-04-01 17:19:16.756756757,2024-06-30 17:19:16.756756757,NET90,Road Transport,39341.76,0.0,0.0,39341.76,Approved,,USD,PO-8426
INV-000156,V004,Logistics Provider 4,Transportation,2024-04-02 07:36:56.216216216,2024-06-01 07:36:56.216216216,NET60,Road Transport,12164.28,0.05,608.21,12772.49,Paid,2024-05-31 07:36:56.216216216,USD,PO-4515
INV-000157,V030,Logistics Provider 30,Warehousing,2024-04-02 21:54:35.675675676,2024-05-02 21:54:35.675675676,NET30,Customs Clearance,48823.55,0.05,2441.18,51264.73,Rejected,,USD,PO-5649
INV-000158,V037,Logistics Provider 37,Warehousing,2024-04-03 12:12:15.135135135,2024-05-18 12:12:15.135135135,NET45,Customs Clearance,33700.17,0.05,1685.01,35385.18,Paid,2024-05-18 12:12:15.135135135,USD,PO-8334
INV-000159,V023,Logistics Provider 23,Warehousing,2024-04-04 02:29:54.594594595,2024-05-04 02:29:54.594594595,NET30,Express Delivery,1510.96,0.05,75.55,1586.51,Rejected,,USD,PO-6649
INV-000160,V039,Logistics Provider 39,Warehousing,2024-04-04 16:47:34.054054054,2024-06-03 16:47:34.054054054,NET60,Cross-Border,13515.26,0.05,675.76,14191.02,Paid,2024-05-28 16:47:34.054054054,USD,PO-3246
INV-000161,V045,Logistics Provider 45,Customs Broker,2024-04-05 07:05:13.513513514,2024-06-04 07:05:13.513513514,NET60,Sea Freight,13774.95,0.05,688.75,14463.7,Paid,2024-06-01 07:05:13.513513514,USD,PO-1823
INV-000162,V015,Logistics Provider 15,Last Mile Delivery,2024-04-05 21:22:52.972972973,2024-06-04 21:22:52.972972973,NET60,Last Mile Delivery,4393.46,0.05,219.67,4613.13,Paid,2024-05-22 21:22:52.972972973,USD,PO-8917
INV-000163,V043,Logistics Provider 43,Transportation,2024-04-06 11:40:32.432432433,2024-05-06 11:40:32.432432433,NET30,Air Freight,48031.5,0.05,2401.58,50433.08,Paid,2024-05-06 11:40:32.432432433,USD,PO-9551
INV-000164,V029,Logistics Provider 29,Customs Broker,2024-04-07 01:58:11.891891892,2024-05-07 01:58:11.891891892,NET30,Warehousing,24434.51,0.05,1221.73,25656.24,Pending,,USD,PO-4729
INV-000165,V036,Logistics Provider 36,Transportation,2024-04-07 16:15:51.351351352,2024-05-07 16:15:51.351351352,NET30,Cross-Border,44894.92,0.0,0.0,44894.92,Paid,2024-04-27 16:15:51.351351352,USD,PO-3925
INV-000166,V013,Logistics Provider 13,Transportation,2024-04-08 06:33:30.810810811,2024-05-08 06:33:30.810810811,NET30,Sea Freight,16788.56,0.1,1678.86,18467.42,Pending,,USD,PO-1272
INV-000167,V032,Logistics Provider 32,Freight Forwarder,2024-04-08 20:51:10.270270271,2024-06-07 20:51:10.270270271,NET60,Customs Clearance,7136.44,0.05,356.82,7493.26,Paid,2024-05-29 20:51:10.270270271,USD,PO-2245
INV-000168,V007,Logistics Provider 7,Freight Forwarder,2024-04-09 11:08:49.729729730,2024-06-08 11:08:49.729729730,NET60,Express Delivery,24242.47,0.1,2424.25,26666.72,Paid,2024-06-07 11:08:49.729729730,USD,PO-1412
INV-000169,V022,Logistics Provider 22,Customs Broker,2024-04-10 01:26:29.189189189,2024-05-25 01:26:29.189189189,NET45,Warehousing,6583.88,0.05,329.19,6913.07,Pending,,USD,PO-8939
INV-000170,V028,Logistics Provider 28,Freight Forwarder,2024-04-10 15:44:08.648648649,2024-05-25 15:44:08.648648649,NET45,Customs Clearance,24814.76,0.05,1240.74,26055.5,Approved,,USD,PO-6047
INV-000171,V002,Logistics Provider 2,Transportation,2024-04-11 06:01:48.108108108,2024-05-11 06:01:48.108108108,NET30,Express Delivery,46094.56,0.0,0.0,46094.56,Rejected,,USD,PO-1899
INV-000172,V042,Logistics Provider 42,Transportation,2024-04-11 20:19:27.567567568,2024-07-10 20:19:27.567567568,NET90,Warehousing,26517.64,0.0,0.0,26517.64,Paid,2024-07-05 20:19:27.567567568,USD,PO-7427
INV-000173,V045,Logistics Provider 45,Customs Broker,2024-04-12 10:37:07.027027027,2024-07-11 10:37:07.027027027,NET90,Air Freight,31208.49,0.1,3120.85,34329.34,Approved,,USD,PO-6239
INV-000174,V006,Logistics Provider 6,Last Mile Delivery,2024-04-13 00:54:46.486486487,2024-06-12 00:54:46.486486487,NET60,Sea Freight,8675.28,0.0,0.0,8675.28,Paid,2024-06-11 00:54:46.486486487,USD,PO-3242
INV-000175,V028,Logistics Provider 28,Freight Forwarder,2024-04-13 15:12:25.945945946,2024-06-12 15:12:25.945945946,NET60,Warehousing,3143.05,0.0,0.0,3143.05,Paid,2024-05-28 15:12:25.945945946,USD,PO-7373
INV-000176,V028,Logistics Provider 28,Freight Forwarder,2024-04-14 05:30:05.405405406,2024-06-13 05:30:05.405405406,NET60,Last Mile Delivery,6429.59,0.1,642.96,7072.55,Paid,2024-06-03 05:30:05.405405406,USD,PO-1851
INV-000177,V044,Logistics Provider 44,Last Mile Delivery,2024-04-14 19:47:44.864864866,2024-05-29 19:47:44.864864866,NET45,Cross-Border,30328.05,0.0,0.0,30328.05,Rejected,,USD,PO-4679
INV-000178,V044,Logistics Provider 44,Last Mile Delivery,2024-04-15 10:05:24.324324324,2024-05-30 10:05:24.324324324,NET45,Road Transport,5655.57,0.05,282.78,5938.35,Paid,2024-05-21 10:05:24.324324324,USD,PO-9806
INV-000179,V020,Logistics Provider 20,Warehousing,2024-04-16 00:23:03.783783784,2024-06-15 00:23:03.783783784,NET60,Last Mile Delivery,19423.65,0.1,1942.37,21366.02,Approved,,USD,PO-4390
INV-000180,V030,Logistics Provider 30,Warehousing,2024-04-16 14:40:43.243243244,2024-06-15 14:40:43.243243244,NET60,Last Mile Delivery,27954.51,0.1,2795.45,30749.96,Paid,2024-06-15 14:40:43.243243244,USD,PO-6406
INV-000181,V011,Logistics Provider 11,Freight Forwarder,2024-04-17 04:58:22.702702702,2024-06-16 04:58:22.702702702,NET60,Cross-Border,20043.99,0.05,1002.2,21046.19,Paid,2024-06-15 04:58:22.702702702,USD,PO-1161
INV-000182,V028,Logistics Provider 28,Freight Forwarder,2024-04-17 19:16:02.162162162,2024-07-16 19:16:02.162162162,NET90,Road Transport,9020.51,0.0,0.0,9020.51,Pending,,USD,PO-3049
INV-000183,V025,Logistics Provider 25,Last Mile Delivery,2024-04-18 09:33:41.621621622,2024-06-02 09:33:41.621621622,NET45,Last Mile Delivery,14415.77,0.1,1441.58,15857.35,Approved,,USD,PO-6750
INV-000184,V039,Logistics Provider 39,Warehousing,2024-04-18 23:51:21.081081082,2024-07-17 23:51:21.081081082,NET90,Warehousing,46487.56,0.1,4648.76,51136.32,Approved,,USD,PO-4068
INV-000185,V033,Logistics Provider 33,Customs Broker,2024-04-19 14:09:00.540540540,2024-07-18 14:09:00.540540540,NET90,Warehousing,34123.13,0.05,1706.16,35829.29,Paid,2024-07-09 14:09:00.540540540,USD,PO-6863
INV-000186,V001,Logistics Provider 1,Last Mile Delivery,2024-04-20 04:26:40.000000000,2024-06-19 04:26:40.000000000,NET60,Warehousing,25306.34,0.05,1265.32,26571.66,Paid,2024-06-17 04:26:40,USD,PO-1792
INV-000187,V027,Logistics Provider 27,Transportation,2024-04-20 18:44:19.459459460,2024-06-19 18:44:19.459459460,NET60,Road Transport,1623.03,0.0,0.0,1623.03,Paid,2024-06-08 18:44:19.459459460,USD,PO-2111
INV-000188,V013,Logistics Provider 13,Transportation,2024-04-21 09:01:58.918918920,2024-05-21 09:01:58.918918920,NET30,Last Mile Delivery,49628.35,0.1,4962.84,54591.19,Rejected,,USD,PO-3012
INV-000189,V041,Logistics Provider 41,Warehousing,2024-04-21 23:19:38.378378378,2024-05-21 23:19:38.378378378,NET30,Express Delivery,33901.29,0.0,0.0,33901.29,Paid,2024-05-18 23:19:38.378378378,USD,PO-7211
INV-000190,V003,Logistics Provider 3,Warehousing,2024-04-22 13:37:17.837837838,2024-07-21 13:37:17.837837838,NET90,Road Transport,16529.2,0.0,0.0,16529.2,Pending,,USD,PO-4064
INV-000191,V039,Logistics Provider 39,Warehousing,2024-04-23 03:54:57.297297298,2024-06-07 03:54:57.297297298,NET45,Warehousing,44084.16,0.05,2204.21,46288.37,Approved,,USD,PO-7913
INV-000192,V006,Logistics Provider 6,Last Mile Delivery,2024-04-23 18:12:36.756756758,2024-06-22 18:12:36.756756758,NET60,Cross-Border,13663.15,0.1,1366.32,15029.47,Approved,,USD,PO-5959
INV-000193,V008,Logistics Provider 8,Customs Broker,2024-04-24 08:30:16.216216216,2024-06-23 08:30:16.216216216,NET60,Last Mile Delivery,27656.81,0.1,2765.68,30422.49,Approved,,USD,PO-1906
INV-000194,V027,Logistics Provider 27,Transportation,2024-04-24 22:47:55.675675676,2024-07-23 22:47:55.675675676,NET90,Last Mile Delivery,32167.47,0.1,3216.75,35384.22,Paid,2024-07-08 22:47:55.675675676,USD,PO-4097
INV-000195,V009,Logistics Provider 9,Transportation,2024-04-25 13:05:35.135135136,2024-05-25 13:05:35.135135136,NET30,Customs Clearance,11832.11,0.05,591.61,12423.72,Paid,2024-05-18 13:05:35.135135136,USD,PO-9947
INV-000196,V037,Logistics Provider 37,Warehousing,2024-04-26 03:23:14.594594594,2024-06-10 03:23:14.594594594,NET45,Customs Clearance,48941.47,0.05,2447.07,51388.54,Approved,,USD,PO-3778
INV-000197,V033,Logistics Provider 33,Customs Broker,2024-04-26 17:40:54.054054054,2024-05-26 17:40:54.054054054,NET30,Air Freight,37661.4,0.05,1883.07,39544.47,Paid,2024-05-11 17:40:54.054054054,USD,PO-6207
INV-000198,V042,Logistics Provider 42,Transportation,2024-04-27 07:58:33.513513514,2024-05-27 07:58:33.513513514,NET30,Express Delivery,28332.85,0.05,1416.64,29749.49,Paid,2024-05-23 07:58:33.513513514,USD,PO-4393
INV-000199,V044,Logistics Provider 44,Last Mile Delivery,2024-04-27 22:16:12.972972974,2024-05-27 22:16:12.972972974,NET30,Express Delivery,9849.14,0.05,492.46,10341.6,Approved,,USD,PO-2158
INV-000200,V024,Logistics Provider 24,Freight Forwarder,2024-04-28 12:33:52.432432432,2024-05-28 12:33:52.432432432,NET30,Sea Freight,3639.05,0.1,363.9,4002.95,Pending,,USD,PO-4220
INV-000201,V015,Logistics Provider 15,Last Mile Delivery,2024-04-29 02:51:31.891891892,2024-06-28 02:51:31.891891892,NET60,Express Delivery,16682.93,0.0,0.0,16682.93,Approved,,USD,PO-2819
INV-000202,V032,Logistics Provider 32,Freight Forwarder,2024-04-29 17:09:11.351351352,2024-06-28 17:09:11.351351352,NET60,Customs Clearance,37906.18,0.1,3790.62,41696.8,Pending,,USD,PO-9536
INV-000203,V032,Logistics Provider 32,Freight Forwarder,2024-04-30 07:26:50.810810812,2024-05-30 07:26:50.810810812,NET30,Road Transport,14197.23,0.0,0.0,14197.23,Rejected,,USD,PO-6278
INV-000204,V024,Logistics Provider 24,Freight Forwarder,2024-04-30 21:44:30.270270270,2024-06-14 21:44:30.270270270,NET45,Express Delivery,27438.25,0.05,1371.91,28810.16,Pending,,USD,PO-4323
INV-000205,V041,Logistics Provider 41,Warehousing,2024-05-01 12:02:09.729729730,2024-07-30 12:02:09.729729730,NET90,Customs Clearance,36669.41,0.0,0.0,36669.41,Approved,,USD,PO-5621
INV-000206,V049,Logistics Provider 49,Transportation,2024-05-02 02:19:49.189189190,2024-06-16 02:19:49.189189190,NET45,Air Freight,6289.24,0.1,628.92,6918.16,Paid,2024-06-07 02:19:49.189189190,USD,PO-6314
INV-000207,V049,Logistics Provider 49,Transportation,2024-05-02 16:37:28.648648648,2024-06-16 16:37:28.648648648,NET45,Last Mile Delivery,34579.6,0.1,3457.96,38037.56,Rejected,,USD,PO-3628
INV-000208,V012,Logistics Provider 12,Last Mile Delivery,2024-05-03 06:55:08.108108108,2024-06-17 06:55:08.108108108,NET45,Express Delivery,5501.67,0.0,0.0,5501.67,Pending,,USD,PO-3142
INV-000209,V039,Logistics Provider 39,Warehousing,2024-05-03 21:12:47.567567568,2024-06-02 21:12:47.567567568,NET30,Air Freight,48291.36,0.05,2414.57,50705.93,Pending,,USD,PO-6292
INV-000210,V002,Logistics Provider 2,Transportation,2024-05-04 11:30:27.027027028,2024-07-03 11:30:27.027027028,NET60,Last Mile Delivery,24931.31,0.05,1246.57,26177.88,Pending,,USD,PO-2124
INV-000211,V003,Logistics Provider 3,Warehousing,2024-05-05 01:48:06.486486486,2024-06-19 01:48:06.486486486,NET45,Cross-Border,8383.13,0.1,838.31,9221.44,Pending,,USD,PO-2399
INV-000212,V049,Logistics Provider 49,Transportation,2024-05-05 16:05:45.945945946,2024-06-04 16:05:45.945945946,NET30,Cross-Border,17776.8,0.0,0.0,17776.8,Approved,,USD,PO-1330
INV-000213,V037,Logistics Provider 37,Warehousing,2024-05-06 06:23:25.405405406,2024-06-20 06:23:25.405405406,NET45,Last Mile Delivery,21257.41,0.05,1062.87,22320.28,Paid,2024-06-09 06:23:25.405405406,USD,PO-4621
INV-000214,V049,Logistics Provider 49,Transportation,2024-05-06 20:41:04.864864866,2024-06-20 20:41:04.864864866,NET45,Express Delivery,38151.07,0.05,1907.55,40058.62,Approved,,USD,PO-6678
INV-000215,V017,Logistics Provider 17,Freight Forwarder,2024-05-07 10:58:44.324324324,2024-06-06 10:58:44.324324324,NET30,Sea Freight,37427.77,0.1,3742.78,41170.55,Pending,,USD,PO-2352
INV-000216,V049,Logistics Provider 49,Transportation,2024-05-08 01:16:23.783783784,2024-07-07 01:16:23.783783784,NET60,Customs Clearance,30985.08,0.05,1549.25,32534.33,Paid,2024-07-05 01:16:23.783783784,USD,PO-4969
INV-000217,V002,Logistics Provider 2,Transportation,2024-05-08 15:34:03.243243244,2024-07-07 15:34:03.243243244,NET60,Road Transport,6190.6,0.0,0.0,6190.6,Approved,,USD,PO-8776
INV-000218,V002,Logistics Provider 2,Transportation,2024-05-09 05:51:42.702702704,2024-08-07 05:51:42.702702704,NET90,Road Transport,8426.9,0.1,842.69,9269.59,Approved,,USD,PO-3310
INV-000219,V028,Logistics Provider 28,Freight Forwarder,2024-05-09 20:09:22.162162162,2024-06-08 20:09:22.162162162,NET30,Warehousing,5594.09,0.1,559.41,6153.5,Approved,,USD,PO-4941
INV-000220,V023,Logistics Provider 23,Warehousing,2024-05-10 10:27:01.621621622,2024-08-08 10:27:01.621621622,NET90,Last Mile Delivery,29281.47,0.0,0.0,29281.47,Rejected,,USD,PO-5119
INV-000221,V037,Logistics Provider 37,Warehousing,2024-05-11 00:44:41.081081082,2024-08-09 00:44:41.081081082,NET90,Road Transport,43979.78,0.1,4397.98,48377.76,Pending,,USD,PO-8759
INV-000222,V032,Logistics Provider 32,Freight Forwarder,2024-05-11 15:02:20.540540540,2024-08-09 15:02:20.540540540,NET90,Express Delivery,22256.23,0.05,1112.81,23369.04,Paid,2024-08-06 15:02:20.540540540,USD,PO-7185
INV-000223,V033,Logistics Provider 33,Customs Broker,2024-05-12 05:20:00.000000000,2024-07-11 05:20:00.000000000,NET60,Sea Freight,8881.56,0.05,444.08,9325.64,Paid,2024-07-04 05:20:00,USD,PO-5044
INV-000224,V001,Logistics Provider 1,Last Mile Delivery,2024-05-12 19:37:39.459459460,2024-06-11 19:37:39.459459460,NET30,Last Mile Delivery,28344.07,0.0,0.0,28344.07,Pending,,USD,PO-9711
INV-000225,V019,Logistics Provider 19,Freight Forwarder,2024-05-13 09:55:18.918918920,2024-08-11 09:55:18.918918920,NET90,Sea Freight,40775.86,0.05,2038.79,42814.65,Rejected,,USD,PO-6326
INV-000226,V002,Logistics Provider 2,Transportation,2024-05-14 00:12:58.378378378,2024-06-13 00:12:58.378378378,NET30,Express Delivery,37343.89,0.0,0.0,37343.89,Approved,,USD,PO-3075
INV-000227,V044,Logistics Provider 44,Last Mile Delivery,2024-05-14 14:30:37.837837838,2024-06-13 14:30:37.837837838,NET30,Road Transport,44191.09,0.0,0.0,44191.09,Pending,,USD,PO-2706
